timestamp,state,power,auto_shutdown
2025-05-01 08:15:00,running,929.14,False
2025-05-01 08:15:05,running,1480.33,False
2025-05-01 08:15:10,running,842.22,False
2025-05-01 08:15:15,running,1443.46,False
2025-05-01 08:15:20,running,1066.23,False
2025-05-01 08:15:25,running,1096.38,False
2025-05-01 08:15:30,shutdown,0.0,False
2025-05-01 08:15:35,shutdown,0.0,False
2025-05-01 08:15:40,shutdown,0.0,False
2025-05-01 08:15:45,shutdown,0.0,False
2025-05-01 08:15:50,shutdown,0.0,False
2025-05-01 08:15:55,shutdown,0.0,False
2025-05-01 08:16:00,shutdown,0.0,False
2025-05-01 08:16:05,shutdown,0.0,False
2025-05-01 08:16:10,running,563.84,False
2025-05-01 08:16:15,running,1073.25,False
2025-05-01 08:16:20,running,644.61,False
2025-05-01 08:16:25,running,962.23,False
2025-05-01 08:16:30,running,657.39,False
2025-05-01 08:16:35,running,1281.23,False
2025-05-01 08:16:40,running,1277.56,False
2025-05-01 08:16:45,running,1390.98,False
2025-05-01 08:16:50,running,1366.81,False
2025-05-01 08:16:55,shutdown,0.0,False
2025-05-01 08:17:00,running,1126.14,False
2025-05-01 08:17:05,running,1047.87,False
2025-05-01 08:17:10,running,1499.04,False
2025-05-01 08:17:15,running,1124.24,False
2025-05-01 08:17:20,running,570.61,False
2025-05-01 08:17:25,running,1459.17,False
2025-05-01 08:17:30,running,762.36,False
2025-05-01 08:17:35,running,618.98,False
2025-05-01 08:17:40,running,669.4,False
2025-05-01 08:17:45,running,798.64,False
2025-05-01 08:17:50,running,803.57,False
2025-05-01 08:17:55,running,1067.03,False
2025-05-01 08:18:00,running,597.79,False
2025-05-01 08:18:05,running,1195.07,False
2025-05-01 08:18:10,running,1100.06,False
2025-05-01 08:18:15,running,1205.24,False
2025-05-01 08:18:20,running,917.6,False
2025-05-01 08:18:25,running,1077.69,False
2025-05-01 08:18:30,running,976.99,False
2025-05-01 08:18:35,running,1297.3,False
2025-05-01 08:18:40,running,1380.65,False
2025-05-01 08:18:45,running,840.41,False
2025-05-01 08:18:50,shutdown,0.0,False
2025-05-01 08:18:55,shutdown,0.0,False
2025-05-01 08:19:00,shutdown,0.0,False
2025-05-01 08:19:05,shutdown,0.0,False
2025-05-01 08:19:10,running,685.95,False
2025-05-01 08:19:15,running,1218.64,False
2025-05-01 08:19:20,running,1073.83,False
2025-05-01 08:19:25,shutdown,0.0,False
2025-05-01 08:19:30,shutdown,0.0,False
2025-05-01 08:19:35,shutdown,0.0,False
2025-05-01 08:19:40,shutdown,0.0,False
2025-05-01 08:19:45,shutdown,0.0,False
2025-05-01 08:19:50,shutdown,0.0,False
2025-05-01 08:19:55,shutdown,0.0,False
2025-05-01 08:20:00,shutdown,0.0,False
2025-05-01 08:20:05,shutdown,0.0,False
2025-05-01 08:20:10,running,765.24,False
2025-05-01 08:20:15,running,658.76,False
2025-05-01 08:20:20,running,951.06,False
2025-05-01 08:20:25,running,1058.73,False
2025-05-01 08:20:30,shutdown,0.0,False
2025-05-01 08:20:35,shutdown,0.0,False
2025-05-01 08:20:40,running,780.92,False
2025-05-01 08:20:45,running,731.63,False
2025-05-01 08:20:50,running,882.07,False
2025-05-01 08:20:55,running,1439.47,False
2025-05-01 08:21:00,running,1201.37,False
2025-05-01 08:21:05,running,977.69,False
2025-05-01 08:21:10,running,930.12,False
2025-05-01 08:21:15,running,1113.24,False
2025-05-01 08:21:20,running,1389.02,False
2025-05-01 08:21:25,running,972.73,False
2025-05-01 08:21:30,running,856.29,False
2025-05-01 08:21:35,running,764.17,False
2025-05-01 08:21:40,shutdown,0.0,False
2025-05-01 08:21:45,running,1484.09,False
2025-05-01 08:21:50,running,1197.48,False
2025-05-01 08:21:55,running,1187.41,False
2025-05-01 08:22:00,running,713.64,False
2025-05-01 08:22:05,running,646.53,False
2025-05-01 08:22:10,running,1329.18,False
2025-05-01 08:22:15,running,833.24,False
2025-05-01 08:22:20,running,1415.6,False
2025-05-01 08:22:25,running,1331.28,False
2025-05-01 08:22:30,running,1434.57,False
2025-05-01 08:22:35,running,1294.41,False
2025-05-01 08:22:40,running,1093.97,False
2025-05-01 08:22:45,running,1132.66,False
2025-05-01 08:22:50,running,1278.08,False
2025-05-01 08:22:55,running,938.71,False
2025-05-01 08:23:00,running,719.47,False
2025-05-01 08:23:05,running,966.98,False
2025-05-01 08:23:10,shutdown,0.0,False
2025-05-01 08:23:15,shutdown,0.0,False
2025-05-01 08:23:20,shutdown,0.0,False
2025-05-01 08:23:25,running,1139.07,False
2025-05-01 08:23:30,running,1277.95,False
2025-05-01 08:23:35,running,1450.22,False
2025-05-01 08:23:40,running,1395.81,False
2025-05-01 08:23:45,running,1116.54,False
2025-05-01 08:23:50,running,556.52,False
2025-05-01 08:23:55,running,722.26,False
2025-05-01 08:24:00,running,1320.56,False
2025-05-01 08:24:05,shutdown,0.0,False
2025-05-01 08:24:10,shutdown,0.0,False
2025-05-01 08:24:15,shutdown,0.0,False
2025-05-01 08:24:20,running,1459.49,False
2025-05-01 08:24:25,running,579.67,False
2025-05-01 08:24:30,running,928.19,False
2025-05-01 08:24:35,running,1132.74,False
2025-05-01 08:24:40,running,1099.52,False
2025-05-01 08:24:45,running,1249.25,False
2025-05-01 08:24:50,running,829.18,False
2025-05-01 08:24:55,running,926.98,False
2025-05-01 08:25:00,running,1418.29,False
2025-05-01 08:25:05,running,1008.95,False
2025-05-01 08:25:10,running,787.64,False
2025-05-01 08:25:15,running,1273.03,False
2025-05-01 08:25:20,idle,98.97,False
2025-05-01 08:25:25,idle,95.14,False
2025-05-01 08:25:30,idle,89.63,False
2025-05-01 08:25:35,idle,81.61,False
2025-05-01 08:25:40,idle,90.17,False
2025-05-01 08:25:45,idle,82.75,False
2025-05-01 08:25:50,idle,92.15,False
2025-05-01 08:25:55,idle,95.15,False
2025-05-01 08:26:00,idle,84.39,False
2025-05-01 08:26:05,idle,86.3,False
2025-05-01 08:26:10,idle,92.99,False
2025-05-01 08:26:15,idle,96.22,False
2025-05-01 08:26:20,idle,83.13,False
2025-05-01 08:26:25,idle,85.98,False
2025-05-01 08:26:30,idle,97.45,False
2025-05-01 08:26:35,idle,81.05,False
2025-05-01 08:26:40,idle,86.96,False
2025-05-01 08:26:45,idle,80.21,False
2025-05-01 08:26:50,idle,85.47,False
2025-05-01 08:26:55,idle,83.48,False
2025-05-01 08:27:00,shutdown,0.0,False
2025-05-01 08:27:05,shutdown,0.0,False
2025-05-01 08:27:10,shutdown,0.0,False
2025-05-01 08:27:15,shutdown,0.0,False
2025-05-01 08:27:20,running,683.81,False
2025-05-01 08:27:25,running,1220.85,False
2025-05-01 08:27:30,shutdown,0.0,False
2025-05-01 08:27:35,shutdown,0.0,False
2025-05-01 08:27:40,shutdown,0.0,False
2025-05-01 08:27:45,shutdown,0.0,False
2025-05-01 08:27:50,shutdown,0.0,False
2025-05-01 08:27:55,running,1214.49,False
