timestamp,state,power,auto_shutdown
2025-01-01 08:00:00,running,1044.39,False
2025-01-01 08:00:05,running,1078.02,False
2025-01-01 08:00:10,running,1082.94,False
2025-01-01 08:00:15,running,1299.4,False
2025-01-01 08:00:20,running,1103.12,False
2025-01-01 08:00:25,running,882.18,False
2025-01-01 08:00:30,running,1157.98,False
2025-01-01 08:00:35,running,864.05,False
2025-01-01 08:00:40,running,1455.53,False
2025-01-01 08:00:45,running,528.51,False
2025-01-01 08:00:50,running,1284.17,False
2025-01-01 08:00:55,running,877.52,False
2025-01-01 08:01:00,running,629.56,False
2025-01-01 08:01:05,running,958.37,False
2025-01-01 08:01:10,running,862.3,False
2025-01-01 08:01:15,running,883.21,False
2025-01-01 08:01:20,running,1235.85,False
2025-01-01 08:01:25,running,1408.65,False
2025-01-01 08:01:30,running,1437.64,False
2025-01-01 08:01:35,running,729.73,False
2025-01-01 08:01:40,running,977.29,False
2025-01-01 08:01:45,running,1352.4,False
2025-01-01 08:01:50,running,905.97,False
2025-01-01 08:01:55,shutdown,0.0,False
2025-01-01 08:02:00,shutdown,0.0,False
2025-01-01 08:02:05,shutdown,0.0,False
2025-01-01 08:02:10,shutdown,0.0,False
2025-01-01 08:02:15,shutdown,0.0,False
2025-01-01 08:02:20,running,1277.96,False
2025-01-01 08:02:25,running,733.77,False
2025-01-01 08:02:30,running,679.47,False
2025-01-01 08:02:35,running,938.88,False
2025-01-01 08:02:40,running,1164.62,False
2025-01-01 08:02:45,running,1105.6,False
2025-01-01 08:02:50,running,635.64,False
2025-01-01 08:02:55,running,519.86,False
2025-01-01 08:03:00,running,848.82,False
2025-01-01 08:03:05,running,1349.26,False
2025-01-01 08:03:10,running,1051.15,False
2025-01-01 08:03:15,running,1423.74,False
2025-01-01 08:03:20,running,1412.49,False
2025-01-01 08:03:25,running,925.14,False
2025-01-01 08:03:30,running,719.83,False
2025-01-01 08:03:35,running,585.69,False
2025-01-01 08:03:40,running,664.47,False
2025-01-01 08:03:45,running,1380.64,False
2025-01-01 08:03:50,running,1404.27,False
2025-01-01 08:03:55,running,505.09,False
2025-01-01 08:04:00,running,1414.42,False
2025-01-01 08:04:05,running,1060.13,False
2025-01-01 08:04:10,running,541.84,False
2025-01-01 08:04:15,running,1107.41,False
2025-01-01 08:04:20,running,1170.06,False
2025-01-01 08:04:25,idle,86.78,False
2025-01-01 08:04:30,idle,85.41,False
2025-01-01 08:04:35,idle,87.43,False
