timestamp,state,power,auto_shutdown
2025-05-02 08:00:00,running,576.26,False
2025-05-02 08:00:05,running,1334.03,False
2025-05-02 08:00:10,running,1090.69,False
2025-05-02 08:00:15,running,1480.81,False
2025-05-02 08:00:20,idle,88.58,False
2025-05-02 08:00:25,idle,90.24,False
2025-05-02 08:00:30,idle,90.99,False
2025-05-02 08:00:35,idle,82.59,False
2025-05-02 08:00:40,idle,86.77,False
2025-05-02 08:00:45,running,624.81,False
2025-05-02 08:00:50,idle,93.13,False
2025-05-02 08:00:55,idle,99.22,False
2025-05-02 08:01:00,idle,83.95,False
2025-05-02 08:01:05,idle,99.32,False
2025-05-02 08:01:10,idle,82.51,False
2025-05-02 08:01:15,idle,89.88,False
2025-05-02 08:01:20,idle,94.15,False
2025-05-02 08:01:25,idle,86.53,False
2025-05-02 08:01:30,idle,90.5,False
2025-05-02 08:01:35,idle,99.98,False
2025-05-02 08:01:40,idle,82.21,False
2025-05-02 08:01:45,idle,97.03,False
2025-05-02 08:01:50,shutdown,0.0,False
2025-05-02 08:01:55,shutdown,0.0,False
2025-05-02 08:02:00,running,1442.25,False
2025-05-02 08:02:05,running,659.55,False
2025-05-02 08:02:10,running,1370.93,False
2025-05-02 08:02:15,running,876.8,False
2025-05-02 08:02:20,running,1302.58,False
2025-05-02 08:02:25,running,555.38,False
2025-05-02 08:02:30,running,1072.47,False
2025-05-02 08:02:35,running,836.81,False
2025-05-02 08:02:40,running,569.5,False
2025-05-02 08:02:45,running,1498.2,False
2025-05-02 08:02:50,running,753.79,False
2025-05-02 08:02:55,running,582.87,False
2025-05-02 08:03:00,running,1137.02,False
2025-05-02 08:03:05,running,785.25,False
2025-05-02 08:03:10,running,1214.41,False
2025-05-02 08:03:15,running,1433.53,False
2025-05-02 08:03:20,running,858.12,False
2025-05-02 08:03:25,running,765.89,False
2025-05-02 08:03:30,running,921.43,False
2025-05-02 08:03:35,running,1475.63,False
2025-05-02 08:03:40,running,581.05,False
2025-05-02 08:03:45,running,894.37,False
2025-05-02 08:03:50,running,1481.12,False
2025-05-02 08:03:55,running,1320.51,False
2025-05-02 08:04:00,running,632.48,False
2025-05-02 08:04:05,running,1478.04,False
2025-05-02 08:04:10,running,945.1,False
2025-05-02 08:04:15,running,1183.27,False
2025-05-02 08:04:20,running,1398.49,False
2025-05-02 08:04:25,running,903.24,False
2025-05-02 08:04:30,running,1100.96,False
2025-05-02 08:04:35,running,519.28,False
2025-05-02 08:04:40,running,924.8,False
2025-05-02 08:04:45,running,1445.34,False
2025-05-02 08:04:50,running,793.08,False
2025-05-02 08:04:55,running,1161.73,False
2025-05-02 08:05:00,running,1260.18,False
2025-05-02 08:05:05,running,843.95,False
2025-05-02 08:05:10,running,1373.46,False
2025-05-02 08:05:15,running,734.16,False
2025-05-02 08:05:20,running,1106.4,False
2025-05-02 08:05:25,running,1341.18,False
2025-05-02 08:05:30,running,945.48,False
2025-05-02 08:05:35,running,986.61,False
2025-05-02 08:05:40,running,943.25,False
2025-05-02 08:05:45,running,889.04,False
2025-05-02 08:05:50,running,699.31,False
2025-05-02 08:05:55,running,628.6,False
2025-05-02 08:06:00,running,599.93,False
2025-05-02 08:06:05,shutdown,0.0,False
2025-05-02 08:06:10,shutdown,0.0,False
2025-05-02 08:06:15,shutdown,0.0,False
2025-05-02 08:06:20,shutdown,0.0,False
2025-05-02 08:06:25,running,1262.9,False
2025-05-02 08:06:30,running,1473.54,False
2025-05-02 08:06:35,running,721.62,False
2025-05-02 08:06:40,running,666.47,False
