timestamp,state,power,auto_shutdown
2025-05-03 08:00:00,running,1445.14,False
2025-05-03 08:00:05,idle,96.02,False
2025-05-03 08:00:10,idle,80.43,False
2025-05-03 08:00:15,idle,86.58,False
2025-05-03 08:00:20,idle,86.46,False
2025-05-03 08:00:25,idle,83.42,False
2025-05-03 08:00:30,idle,92.99,False
2025-05-03 08:00:35,idle,92.44,False
2025-05-03 08:00:40,idle,99.38,False
2025-05-03 08:00:45,idle,99.43,False
2025-05-03 08:00:50,idle,85.29,False
2025-05-03 08:00:55,idle,91.49,False
2025-05-03 08:01:00,idle,99.8,False
2025-05-03 08:01:05,idle,98.27,False
2025-05-03 08:01:10,idle,98.09,False
2025-05-03 08:01:15,idle,81.33,False
2025-05-03 08:01:20,idle,83.65,False
2025-05-03 08:01:25,idle,92.03,False
2025-05-03 08:01:30,idle,92.16,False
2025-05-03 08:01:35,idle,88.59,False
2025-05-03 08:01:40,idle,93.78,False
2025-05-03 08:01:45,idle,86.86,False
2025-05-03 08:01:50,idle,88.15,False
2025-05-03 08:01:55,idle,84.04,False
2025-05-03 08:02:00,idle,80.67,False
2025-05-03 08:02:05,idle,83.74,False
2025-05-03 08:02:10,idle,93.37,False
2025-05-03 08:02:15,idle,98.42,False
2025-05-03 08:02:20,idle,96.19,False
2025-05-03 08:02:25,idle,86.03,False
2025-05-03 08:02:30,idle,92.98,False
2025-05-03 08:02:35,idle,95.62,False
2025-05-03 08:02:40,idle,99.41,False
2025-05-03 08:02:45,idle,84.8,False
2025-05-03 08:02:50,idle,93.0,False
2025-05-03 08:02:55,idle,98.99,False
2025-05-03 08:03:00,idle,98.79,True
2025-05-03 08:03:05,idle,88.75,True
2025-05-03 08:03:10,idle,99.85,True
2025-05-03 08:03:15,idle,98.36,True
2025-05-03 08:03:20,idle,95.33,True
2025-05-03 08:03:25,idle,84.38,True
2025-05-03 08:03:30,idle,83.79,True
2025-05-03 08:03:35,idle,98.25,True
2025-05-03 08:03:40,idle,91.26,True
2025-05-03 08:03:45,idle,97.92,True
2025-05-03 08:03:50,shutdown,0.0,False
2025-05-03 08:03:55,shutdown,0.0,False
2025-05-03 08:04:00,shutdown,0.0,False
2025-05-03 08:04:05,shutdown,0.0,False
2025-05-03 08:04:10,shutdown,0.0,False
2025-05-03 08:04:15,running,1478.31,False
2025-05-03 08:04:20,running,504.89,False
2025-05-03 08:04:25,running,536.25,False
2025-05-03 08:04:30,running,1318.68,False
2025-05-03 08:04:35,shutdown,0.0,False
2025-05-03 08:04:40,shutdown,0.0,False
2025-05-03 08:04:45,shutdown,0.0,False
2025-05-03 08:04:50,running,1382.58,False
2025-05-03 08:04:55,running,505.01,False
2025-05-03 08:05:00,running,1469.09,False
2025-05-03 08:05:05,running,749.43,False
2025-05-03 08:05:10,running,577.82,False
2025-05-03 08:05:15,running,786.96,False
2025-05-03 08:05:20,running,753.09,False
2025-05-03 08:05:25,running,1166.51,False
2025-05-03 08:05:30,running,1055.56,False
2025-05-03 08:05:35,running,1485.71,False
2025-05-03 08:05:40,shutdown,0.0,False
2025-05-03 08:05:45,shutdown,0.0,False
2025-05-03 08:05:50,running,1034.82,False
2025-05-03 08:05:55,running,1411.21,False
2025-05-03 08:06:00,running,1492.83,False
2025-05-03 08:06:05,running,1243.02,False
2025-05-03 08:06:10,running,818.9,False
2025-05-03 08:06:15,running,1300.93,False
2025-05-03 08:06:20,running,1324.55,False
2025-05-03 08:06:25,running,971.82,False
2025-05-03 08:06:30,running,1150.75,False
2025-05-03 08:06:35,running,1494.02,False
2025-05-03 08:06:40,shutdown,0.0,False
2025-05-03 08:06:45,shutdown,0.0,False
2025-05-03 08:06:50,shutdown,0.0,False
2025-05-03 08:06:55,shutdown,0.0,False
2025-05-03 08:07:00,shutdown,0.0,False
2025-05-03 08:07:05,shutdown,0.0,False
2025-05-03 08:07:10,shutdown,0.0,False
2025-05-03 08:07:15,running,1161.2,False
2025-05-03 08:07:20,running,1253.8,False
2025-05-03 08:07:25,running,1041.42,False
2025-05-03 08:07:30,running,1052.75,False
2025-05-03 08:07:35,running,611.79,False
2025-05-03 08:07:40,running,631.01,False
2025-05-03 08:07:45,shutdown,0.0,False
2025-05-03 08:07:50,shutdown,0.0,False
2025-05-03 08:07:55,shutdown,0.0,False
2025-05-03 08:08:00,shutdown,0.0,False
2025-05-03 08:08:05,shutdown,0.0,False
2025-05-03 08:08:10,shutdown,0.0,False
2025-05-03 08:08:15,shutdown,0.0,False
2025-05-03 08:08:20,shutdown,0.0,False
2025-05-03 08:08:25,running,1380.2,False
2025-05-03 08:08:30,running,1317.09,False
2025-05-03 08:08:35,running,682.44,False
2025-05-03 08:08:40,running,1484.9,False
2025-05-03 08:08:45,running,1396.24,False
2025-05-03 08:08:50,running,1013.82,False
2025-05-03 08:08:55,shutdown,0.0,False
2025-05-03 08:09:00,running,715.46,False
2025-05-03 08:09:05,running,739.66,False
2025-05-03 08:09:10,running,862.12,False
2025-05-03 08:09:15,running,1451.44,False
2025-05-03 08:09:20,idle,91.73,False
2025-05-03 08:09:25,idle,85.8,False
2025-05-03 08:09:30,idle,99.24,False
2025-05-03 08:09:35,idle,90.31,False
2025-05-03 08:09:40,idle,83.05,False
2025-05-03 08:09:45,idle,86.63,False
2025-05-03 08:09:50,idle,80.38,False
2025-05-03 08:09:55,idle,84.96,False
